date,nav
2021-09-14,109.56390
2021-09-13,108.35570
2021-09-09,108.12890
2021-09-08,107.14160
2021-09-07,106.92630
2021-09-06,107.11490
2021-09-03,106.51710
2021-09-02,106.49160
2021-09-01,105.66160
2021-08-31,105.62140
2021-08-30,104.64800
2021-08-27,102.81370
2021-08-26,102.16200
2021-08-25,101.53200
2021-08-24,101.07150
2021-08-23,100.06500
2021-08-20,101.31540
2021-08-18,102.77920
2021-08-17,102.99480
2021-08-16,102.68180
2021-08-13,103.11560
2021-08-12,102.83510
2021-08-11,101.57780
2021-08-10,102.73900
2021-08-09,104.26970
2021-08-06,104.80690
2021-08-05,104.99800
2021-08-04,105.45790
2021-08-03,106.39290
2021-08-02,106.10170
2021-07-30,105.37140
2021-07-29,104.89030
2021-07-28,103.61700
2021-07-27,103.89140
2021-07-26,104.40830
2021-07-23,104.39720
2021-07-22,104.15310
2021-07-20,103.36030
2021-07-19,104.80460
2021-07-16,104.99140
2021-07-15,105.06950
2021-07-14,105.25640
2021-07-13,104.67460
2021-07-12,104.10410
2021-07-09,103.16640
2021-07-08,103.09630
2021-07-07,103.59810
2021-07-06,102.89880
2021-07-05,102.47920
2021-07-02,101.80670
2021-07-01,101.14200
2021-06-30,100.97560
2021-06-29,100.50420
2021-06-28,100.78620
2021-06-25,100.11550
2021-06-24,99.77290
2021-06-23,99.71000
2021-06-22,99.36600
2021-06-21,98.81950
2021-06-18,98.43440
2021-06-17,98.60260
2021-06-16,99.13380
2021-06-15,99.60140
2021-06-14,99.23390
2021-06-11,99.83450
2021-06-10,99.96540
2021-06-09,99.00360
2021-06-08,100.11220
2021-06-07,99.94910
2021-06-04,98.85390
2021-06-03,98.12500
2021-06-02,98.07960
2021-06-01,97.20440
2021-05-31,97.38000
2021-05-28,97.24830
2021-05-27,97.90630
2021-05-26,97.34370
2021-05-25,96.89920
2021-05-24,96.03050
2021-05-21,95.39140
2021-05-20,95.03160
2021-05-19,94.75580
2021-05-18,93.92250
2021-05-17,92.95850
2021-05-14,92.27650
2021-05-12,92.91240
2021-05-11,93.57370
2021-05-10,92.84600
2021-05-07,92.21350
2021-05-06,92.11860
2021-05-05,92.05770
2021-05-04,91.36260
2021-05-03,91.38280
2021-04-30,90.47520
2021-04-29,90.61730
2021-04-28,90.33200
2021-04-27,89.57120
2021-04-26,88.55580
2021-04-23,87.91490
2021-04-22,87.76700
2021-04-20,87.19480
2021-04-19,86.77830
2021-04-16,87.38880
2021-04-15,87.12590
2021-04-13,86.95160
2021-04-12,86.27200
2021-04-09,90.00910
2021-04-08,89.99640
2021-04-07,88.90630
2021-04-06,88.34190
2021-04-05,87.59760
2021-04-01,88.49030
2021-03-31,87.47370
2021-03-30,86.69770
2021-03-26,85.50870
2021-03-25,84.66980
2021-03-24,86.17170
2021-03-23,87.52120
2021-03-22,86.41560
2021-03-19,85.74980
2021-03-18,86.04650
2021-03-17,87.27320
2021-03-16,88.56820
2021-03-15,88.59630
2021-03-12,88.93150
2021-03-10,88.69660
2021-03-09,88.31610
2021-03-08,88.58760
2021-03-05,88.22520
2021-03-04,88.96230
2021-03-03,88.49230
2021-03-02,87.76620
2021-03-01,86.89470
2021-02-26,85.78780
2021-02-25,86.35880
2021-02-24,84.79360
2021-02-23,84.01350
2021-02-22,83.66080
2021-02-19,84.92730
2021-02-18,85.53170
2021-02-17,84.81930
2021-02-16,84.58710
2021-02-15,85.02760
2021-02-12,84.58640
2021-02-11,84.16940
2021-02-10,83.38640
2021-02-09,83.13030
2021-02-08,83.49240
2021-02-05,82.61530
2021-02-04,82.44530
2021-02-03,81.65380
2021-02-02,80.62250
2021-02-01,79.43440
2021-01-29,77.85370
2021-01-28,77.70090
2021-01-27,78.24940
2021-01-25,78.98670
2021-01-22,79.60840
2021-01-21,80.50940
2021-01-20,80.62590
2021-01-19,80.61730
2021-01-18,79.44010
2021-01-15,80.53020
2021-01-14,81.09440
2021-01-13,81.60650
2021-01-12,81.98530
2021-01-11,82.09490
2021-01-08,82.40470
2021-01-07,81.86890
2021-01-06,80.87950
2021-01-05,80.68970
2021-01-04,79.91780
2021-01-01,78.96100
2020-12-31,78.13960
2020-12-30,78.16080
2020-12-29,77.93780
2020-12-28,77.20100
2020-12-24,76.26520
2020-12-23,75.99500
2020-12-22,74.44380
2020-12-21,74.34310
2020-12-18,76.63510
2020-12-17,76.94640
2020-12-16,77.13520
2020-12-15,76.85270
2020-12-14,76.73020
2020-12-11,76.18970
2020-12-10,76.02580
2020-12-09,76.36330
2020-12-08,76.03470
2020-12-07,76.27570
2020-12-04,75.25310
2020-12-03,74.51880
2020-12-02,74.09610
2020-12-01,73.91510
2020-11-27,73.11050
2020-11-26,71.43940
2020-11-25,71.28590
