date,nav
2019-06-11,145.64040
2019-06-10,145.59550
2019-06-07,145.80350
2019-06-06,146.02950
2019-06-04,145.68430
2019-06-03,145.75480
2019-05-31,145.50410
2019-05-30,145.13120
2019-05-29,145.15870
2019-05-28,145.14180
2019-05-27,145.00110
2019-05-24,144.51000
2019-05-23,144.35380
2019-05-22,144.06460
2019-05-21,144.00030
2019-05-20,143.99760
2019-05-17,143.68870
2019-05-16,143.55460
2019-05-15,143.50380
2019-05-14,143.47830
2019-05-13,143.33460
2019-05-10,143.20790
2019-05-09,143.18000
2019-05-08,143.15040
2019-05-07,143.07870
2019-05-06,143.02010
2019-05-03,142.91620
2019-05-02,142.96690
2019-04-30,142.94620
2019-04-26,142.81160
2019-04-25,142.72540
2019-04-24,142.81700
2019-04-23,142.71700
2019-04-22,142.70990
2019-04-18,142.80030
2019-04-16,142.77550
2019-04-15,142.76280
2019-04-12,142.80540
2019-04-11,142.84710
2019-04-10,142.90460
2019-04-09,142.82980
2019-04-08,142.82290
2019-04-05,142.95770
2019-04-04,143.09930
2019-04-03,143.21600
2019-04-02,143.24540
2019-03-29,142.81430
2019-03-28,142.44400
2019-03-27,142.42660
2019-03-26,142.40630
2019-03-25,142.41710
2019-03-22,152.90060
2019-03-20,152.76990
2019-03-19,152.70050
2019-03-18,152.74120
2019-03-15,152.58380
2019-03-14,152.45520
2019-03-13,152.28310
2019-03-12,152.26620
2019-03-11,152.15240
2019-03-08,151.97350
2019-03-07,151.85510
2019-03-06,151.72850
2019-03-05,151.63570
2019-03-01,151.44300
2019-02-28,151.35700
2019-02-27,151.29910
2019-02-26,151.36200
2019-02-25,151.35990
2019-02-22,151.25990
2019-02-21,151.22930
2019-02-20,151.21490
2019-02-18,151.13100
2019-02-15,151.19320
2019-02-14,151.26980
2019-02-13,151.34510
2019-02-12,151.05000
2019-02-11,151.09080
2019-02-08,151.00900
2019-02-07,150.90770
2019-02-06,150.66660
2019-02-05,150.59660
2019-02-04,150.56330
2019-02-01,150.54920
2019-01-31,150.70490
2019-01-30,150.66930
2019-01-29,150.68450
2019-01-28,150.65760
2019-01-25,150.55470
2019-01-24,150.53480
2019-01-23,150.51010
2019-01-22,150.50280
2019-01-21,150.39540
2019-01-18,150.47590
2019-01-17,150.47680
2019-01-16,150.45550
2019-01-15,150.48540
2019-01-14,150.45600
2019-01-11,150.27910
2019-01-10,150.18030
2019-01-09,150.13730
2019-01-08,150.09550
2019-01-07,149.92790
2019-01-04,149.89540
2019-01-03,149.88590
2019-01-02,149.94310
2019-01-01,149.84520
2018-12-31,149.92060
2018-12-28,149.78440
2018-12-27,149.92470
2018-12-26,149.85960
2018-12-24,149.65440
2018-12-21,149.56300
2018-12-20,149.54640
2018-12-19,149.52780
2018-12-18,149.19500
2018-12-17,149.02830
2018-12-14,148.95640
2018-12-13,149.01540
2018-12-12,149.02780
2018-12-11,148.80090
2018-12-10,148.76420
2018-12-07,149.00150
2018-12-06,149.05350
2018-12-05,148.84600
2018-12-04,148.54290
2018-12-03,148.41280
2018-11-30,148.35790
2018-11-29,148.27350
2018-11-28,148.14330
2018-11-27,147.96330
2018-11-26,147.93880
2018-11-22,147.86030
2018-11-20,147.63500
2018-11-19,147.59230
2018-11-16,147.46110
2018-11-15,147.53020
2018-11-14,147.49200
2018-11-13,147.37710
2018-11-12,147.25610
2018-11-09,147.22080
2018-11-06,147.07120
2018-11-05,147.02160
2018-11-02,146.95970
2018-11-01,146.81280
2018-10-31,146.73390
2018-10-30,146.74520
2018-10-29,146.74450
2018-10-26,146.59000
2018-10-25,146.60040
2018-10-24,146.60040
2018-10-23,146.54810
2018-10-22,146.50090
2018-10-19,146.43280
2018-10-17,146.37380
2018-10-16,146.38460
2018-10-15,146.28010
2018-10-12,146.08170
2018-10-11,146.04550
2018-10-10,145.99080
2018-10-09,145.93930
2018-10-08,146.07910
2018-10-05,145.94700
2018-10-04,145.59230
2018-10-03,145.72730
2018-10-01,145.82000
2018-09-28,145.63470
2018-09-27,145.50140
2018-09-26,145.13970
2018-09-25,145.04040
2018-09-24,145.12900
2018-09-21,145.27030
2018-09-19,145.25110
2018-09-18,145.17690
2018-09-17,145.15910
2018-09-14,145.07180
2018-09-12,144.99210
2018-09-11,144.97240
2018-09-10,145.00290
2018-09-07,145.15030
2018-09-06,145.07980
2018-09-05,145.06400
2018-09-04,145.09100
2018-09-03,145.19810
2018-08-31,145.15700
2018-08-30,145.15300
2018-08-29,145.17770
2018-08-28,145.17430
2018-08-27,145.14870
2018-08-24,145.07130
2018-08-23,145.06300
2018-08-21,145.07370
2018-08-20,145.03630
